id;barcode;maindir;brand_id;name;cost_original_val
500;BM-00900T31Z-2;534;27;Мастурбаторы;2380.00
501;BM-009096-1002;570;27;Вагины;2380.00
502;BM-009102-1002;534;27;Мастурбаторы;2611.00
503;BM-009106-1002;570;27;Вагины;2717.00
504;BM-009108-1002;570;27;Вагины;3012.00
505;BM-009109-1002;534;27;Мастурбаторы;1578.00
506;BM-009112-1002;570;27;Вагины;7529.00
507;BM-009115-1002;570;27;Вагины;6228.00
508;BI-010045D-0702;547;27;Насадки и удлинители;414.00
509;BI-010045E-0702;547;27;Насадки и удлинители;414.00
510;BI-010045Z-2-0702;547;27;Насадки и удлинители;649.00
511;BM-010066A;533;27;Вакуумные помпы;3522.00
512;BM-00900T27N;534;27;Мастурбаторы;1955.00
513;BM-00900T27Z-1;534;27;Мастурбаторы;2780.00
514;BM-00900T29Z;534;27;Мастурбаторы;3336.00
515;BW-020535R-0603;585;27;Hi-tech;2794.00
516;BW-008076Z-1002;544;27;Реалистики;5370.00
517;BW-022020-1002;546;27;Женские страпоны;1980.00
518;BW-022037-1002;546;27;Женские страпоны;2569.00
519;BW-022039-1002;567;27;Фаллопротезы;2001.00
520;BW-020006-0101;572;27;Вращающиеся (ротаторы);2497.00
521;BW-020525R-0101;585;27;Hi-tech;2675.00
522;BW-029906A-0102;572;27;Вращающиеся (ротаторы);2923.00
523;BW-037001A-0603;565;27;Со стимулятором клитора;2135.00
524;818033-1;563;26;Эрекционные кольца;644.00
525;818033-4;563;26;Эрекционные кольца;644.00
526;EE-10114;534;38;Мастурбаторы;3133.00
527;LEL1173 Lubricant 150ml;542;39;На водной основе;3079.00
528;LEL1166 Lubrikant 75ml;542;39;На водной основе;1849.00
529;LEL1296 Antibacterial Cleaning Spray;577;39;Интимная гигиена;1229.00
530;EE-10089;547;38;Насадки и удлинители;332.00
531;203-04 BX DD;540;21;Трусики и насадки;996.00
532;203-09 BX DD;540;21;Трусики и насадки;1020.00
533;101-24 BX DD;549;21;Классические дилдо;1126.00
534;101-25 BX DD;536;21;Реалистичные;1126.00
535;2100-00 BX SB;568;21;Гиганты;1954.00
536;2200-00 BX DD;568;21;Гиганты;1970.00
537;2300-00 BX DD;568;21;Гиганты;1954.00
538;2400-00 BX DD;568;21;Гиганты;1954.00
539;4000-23 CD DD;554;21;Анальные фаллоимитаторы;664.00
540;00113B-3;547;40;Насадки и удлинители;561.00
541;00113C-2;547;40;Насадки и удлинители;549.00
542;PD3836-00;541;19;Наручники, ошейники;8313.00
543;0901-05-CD;551;13;Анальные пробки;5913.00
544;SE-2590-00-2;558;20;Интимные украшения;1096.00
545;2500-00 BX DD;568;21;Гиганты;1954.00
546;2474;586;41;Трусики и шорты;532.00
547;2426;587;41;Игровые костюмы;2250.00
548;818014-4;547;26;Насадки и удлинители;483.00
549;818027-1;547;26;Насадки и удлинители;689.00
550;818027-3;547;26;Насадки и удлинители;689.00
551;818027-4;547;26;Насадки и удлинители;689.00
552;818028-1;547;26;Насадки и удлинители;689.00
553;818028-4;547;26;Насадки и удлинители;689.00
554;818031-1;547;26;Насадки и удлинители;483.00
555;818031-3;547;26;Насадки и удлинители;483.00
556;818032-1;547;26;Насадки и удлинители;483.00
557;818034-4;563;26;Эрекционные кольца;386.00
558;818035-1;563;26;Эрекционные кольца;404.00
559;885007;535;26;Вагинальные шарики;1171.00
560;888014;563;26;Эрекционные кольца;1161.00
561;888200-10;563;26;Эрекционные кольца;673.00
562;912014;582;33;Стеклянные и металлические;1757.00
563;912072;581;33;Стеклянные фаллосы;1909.00
564;912093;581;33;Стеклянные фаллосы;1403.00
565;912106;582;33;Стеклянные и металлические;1757.00
566;LB-70013;543;24;Пролонгаторы;692.00
567;LB-70004;552;24;Возбуждающие;900.00
568;LB-70006;552;24;Возбуждающие;900.00
569;LB-70007;561;24;Анальные смазки;612.00
570;LB-70012;561;24;Анальные смазки;958.00
571;LB-70010;552;24;Возбуждающие;692.00
572;LB-70014;552;24;Возбуждающие;958.00
573;LB-20002;542;24;На водной основе;518.00
574;20054;557;32;Клиторальные стимуляторы;524.00
575;20065;535;32;Вагинальные шарики;934.00
576;20137;571;32;Классические;1533.00
577;20138;571;32;Классические;1467.00
578;20198;555;32;Анальные вибраторы;1215.00
579;20218;555;32;Анальные вибраторы;2762.00
580;20332;551;32;Анальные пробки;2320.00
581;LB-70008;561;24;Анальные смазки;900.00
582;LB-70009;552;24;Возбуждающие;692.00
583;LB-20003;542;24;На водной основе;583.00
584;20478;532;32;Анальные шарики, цепочки;2302.00
585;2K135-BXSC;534;15;Мастурбаторы;2760.00
586;310RD-BLKSC;533;15;Вакуумные помпы;1614.00
587;340N-INBXSC;534;15;Мастурбаторы;875.00
588;863P-BXSC;534;15;Мастурбаторы;1599.00
589;866-BX;570;15;Вагины;2266.00
590;8863-NBXSC;534;15;Мастурбаторы;2131.00
591;99001NB ACHBCD GP;547;15;Насадки и удлинители;725.00
592;2K455BLU-BCD;563;15;Эрекционные кольца;1410.00
593;RW05U005T2T2;588;15;Виброяйцо;3753.00
594;2K490PR;557;15;Клиторальные стимуляторы;1312.00
595;4040MKJ-45 BX GP;589;15;Вибронаборы;3752.00
596;2K792PU-BCD;544;15;Реалистики;1906.00
597;05-223SC;533;15;Вакуумные помпы;2305.00
598;269JRD-BX;531;15;Двусторонние;1710.00
599;269JLV-BX;531;15;Двусторонние;1710.00
600;50588;563;15;Эрекционные кольца;607.00
601;LB-70003;552;24;Возбуждающие;612.00
602;LB-70005;552;24;Возбуждающие;612.00
603;50618;590;42;Водонепроницаемые;3748.00
604;15-05N-RD;551;15;Анальные пробки;1463.00
605;23-10-E19;546;15;Женские страпоны;4952.00
606;LB-70015;552;24;Возбуждающие;590.00
607;50756;551;15;Анальные пробки;1250.00
608;50764;565;15;Со стимулятором клитора;5340.00
609;F035B1F035B1;547;15;Насадки и удлинители;615.00
610;Духи  Sexy Life  мужские №9;560;23;Духи и смазки для мужчин;578.00
611;Духи  Sexy Life  мужские №10;560;23;Духи и смазки для мужчин;578.00
612;10130;591;43;На силиконовой основе;112.00
613;10170;591;43;На силиконовой основе;1976.00
614;13460;543;43;Пролонгаторы;2129.00
615;10580;552;43;Возбуждающие;1245.00
616;10590;552;43;Возбуждающие;2490.00
617;10050;591;43;На силиконовой основе;1062.00
618;10070;591;43;На силиконовой основе;4478.00
619;10010;591;43;На силиконовой основе;112.00
620;10060;591;43;На силиконовой основе;1976.00
621;10520;561;43;Анальные смазки;1322.00
622;10530;561;43;Анальные смазки;2245.00
623;13490;552;43;Возбуждающие;2227.00
624;10830;542;43;На водной основе;2516.00
625;13500;543;43;Пролонгаторы;2286.00
626;10780;591;43;На силиконовой основе;2710.00
627;10850;542;43;На водной основе;1680.00
628;10550;552;43;Возбуждающие;1245.00
629;10560;552;43;Возбуждающие;2245.00
630;10410;542;43;На водной основе;1221.00
631;10270;591;43;На силиконовой основе;1480.00
632;10330;542;43;На водной основе;958.00
633;10310;542;43;На водной основе;60.00
634;10340;542;43;На водной основе;1623.00
635;13470;561;43;Анальные смазки;2129.00
636;10500;561;43;Анальные смазки;1245.00
637;10510;561;43;Анальные смазки;2245.00
638;10160;591;43;На силиконовой основе;1062.00
639;13480;561;43;Анальные смазки;2227.00
640;10350;542;43;На водной основе;3509.00
641;10280;591;43;На силиконовой основе;3193.00
642;11290;561;43;Анальные смазки;5790.00
643;11300;561;43;Анальные смазки;5066.00
644;13070;591;43;На силиконовой основе;1845.00
645;10290;591;43;На силиконовой основе;2203.00
646;10300;591;43;На силиконовой основе;3509.00
647;SE-1794-03-2;532;20;Анальные шарики, цепочки;1129.00
648;SE-1794-04-2;532;20;Анальные шарики, цепочки;1129.00
649;SE-0060-03-3;557;20;Клиторальные стимуляторы;1337.00
650;SE-1305-05-3;535;20;Вагинальные шарики;1106.00
651;SE-4649-12-3;535;20;Вагинальные шарики;1834.00
652;SE-4649-14-3;535;20;Вагинальные шарики;2183.00
653;SE-4649-04-3;535;20;Вагинальные шарики;2183.00
654;Духи  Sexy Life  женские №17;559;23;Духи и смазки для женщин;578.00
655;Духи  Sexy Life  женские №18;559;23;Духи и смазки для женщин;578.00
656;Духи  Sexy Life  женские №19;559;23;Духи и смазки для женщин;578.00
657;Духи  Sexy Life  женские №20;559;23;Духи и смазки для женщин;573.00
658;Духи  Sexy Life  женские №21;559;23;Духи и смазки для женщин;659.00
659;Духи  Sexy Life  женские №22;559;23;Духи и смазки для женщин;659.00
660;LEL1127;563;39;Эрекционные кольца;16249.00
661;901301-5;555;44;Анальные вибраторы;925.00
662;901301-9;555;44;Анальные вибраторы;972.00
663;901302-9;532;44;Анальные шарики, цепочки;495.00
664;901303-5;551;44;Анальные пробки;492.00
665;905002-5;569;44;Помпы и стимуляторы для груди;830.00
666;905002-9;569;44;Помпы и стимуляторы для груди;830.00
667;905011-9;573;44;Сувениры;931.00
668;908001-5;592;44;Мужские страпоны;1382.00
669;908001-9;592;44;Мужские страпоны;1324.00
670;LB-70011;561;24;Анальные смазки;692.00
671;904243;593;45;Секс-машины;35072.00
672;907233;593;45;Секс-машины;58319.00
673;PD1859-00;547;19;Насадки и удлинители;2354.00
674;101-01 BX DD;536;21;Реалистичные;1142.00
675;101-26 BX DD;536;21;Реалистичные;1126.00
676;101-27 BX DD;536;21;Реалистичные;1126.00
677;102-26 BX DD;544;21;Реалистики;1336.00
678;201-01 BX DD;536;21;Реалистичные;1202.00
679;201-02 BX DD;536;21;Реалистичные;1186.00
680;201-04 BX DD;536;21;Реалистичные;1186.00
681;201-05 BX DD;536;21;Реалистичные;1186.00
682;201-06 BX DD;536;21;Реалистичные;1194.00
683;201-07 BX DD;536;21;Реалистичные;1212.00
684;201-08 BX DD;553;21;Анально-вагинальные;1186.00
685;201-09 BX DD;549;21;Классические дилдо;1186.00
686;201-10 BX DD;536;21;Реалистичные;1156.00
687;201-11 BX DD;553;21;Анально-вагинальные;1186.00
688;201-17 BX DD;536;21;Реалистичные;1186.00
689;201-18 BX DD;549;21;Классические дилдо;1186.00
690;201-25 BX DD;536;21;Реалистичные;1156.00
691;201-26 BX DD;536;21;Реалистичные;1186.00
692;201-27 BX DD;549;21;Классические дилдо;1186.00
693;202-11 BX DD;548;21;Анально-вагинальные;1390.00
694;202-26 BX DD;544;21;Реалистики;1390.00
695;202-27 BX DD;544;21;Реалистики;1356.00
696;2600-00 BX DD;570;21;Вагины;4004.00
697;311-26 BX DD;536;21;Реалистичные;1194.00
698;650-02 BU SB;551;21;Анальные пробки;554.00
699;701-12 CD DD;594;21;Стимуляторы точки G;1082.00
700;711-12 CD DD;584;21;Массажеры простаты;1082.00
701;751-12 CD DD;594;21;Стимуляторы точки G;1082.00
702;PD2128-12;595;19;Секс-качели;12436.00
703;PD2153-23;541;19;Наручники, ошейники;4248.00
704;PD2184-00;541;19;Наручники, ошейники;2066.00
705;PD3386-00;546;19;Женские страпоны;4633.00
706;PD3630-00;579;19;Маски, кляпы;1986.00
707;PD3841-00;579;19;Маски, кляпы;1986.00
708;PD3889-00;558;19;Интимные украшения;1271.00
709;PD3925-02;546;19;Женские страпоны;3862.00
710;1731;587;46;Игровые костюмы;2505.00
711;1524;587;46;Игровые костюмы;4004.00
712;1228;587;46;Игровые костюмы;3106.00
713;1017;596;46;Сорочки, беби-долл;2855.00
714;1514;597;46;Боди и комбинезоны;2117.00
715;LB-80003;560;24;Духи и смазки для мужчин;300.00
716;1736;596;46;Сорочки, беби-долл;4219.00
717;2227;586;46;Трусики и шорты;907.00
718;2270;586;46;Трусики и шорты;992.00
719;2271;586;46;Трусики и шорты;965.00
720;2272;586;46;Трусики и шорты;1186.00
721;2285;586;46;Трусики и шорты;1321.00
722;2304;586;46;Трусики и шорты;1211.00
723;2307;586;46;Трусики и шорты;1000.00
724;2322;586;46;Трусики и шорты;907.00
725;2345;586;46;Трусики и шорты;1237.00
726;2353;586;46;Трусики и шорты;1189.00
727;2355;586;46;Трусики и шорты;1067.00
728;2373;586;46;Трусики и шорты;887.00
729;2388;587;46;Игровые костюмы;1170.00
730;3309;598;46;Бикини и комплекты;2972.00
731;3310;599;46;Чулки и колготки;2141.00
732;4426;600;46;Мужское белье;1107.00
733;4470;600;46;Мужское белье;998.00
734;4487;600;46;Мужское белье;1215.00
735;4488;600;46;Мужское белье;1346.00
736;4490;600;46;Мужское белье;1845.00
737;4491;600;46;Мужское белье;1791.00
738;4493;600;46;Мужское белье;1762.00
739;4494;600;46;Мужское белье;1376.00
